Equipment Type_Centrifugal,Equipment Type_Exhaust,Location_Plant B,Location_Plant C,vibration_total,Sound (dB),Vibration_Y,Humidity (%),RPM,Temperature (°C),Current (A),Vibration_Z,Pressure (bar),Vibration_X,Imbalance
0.77529882302732,0.22470117697268,1.0,0.0,57.056908422003055,1.6069641412367217,0.3361139343882745,0.4943888515734089,0.36295697406392324,4.733290869679449,72.49301990626896,74.2713864930482,3.5941513884009844,0.7518785069776805,1
0.8199895625272765,0.1800104374727235,1.0,0.0,57.19276827008292,1.601601252496727,0.31202562579779797,0.5114160233228924,0.3677388831904186,4.81418110817437,72.45860803685399,74.3665777681831,3.5794034443659988,0.7474581516587698,1
0.9114444157767586,0.08855558422324139,1.0,0.0,57.47079102396135,1.590626670106789,0.2627314598963271,0.546260322410945,0.3775245524881132,4.979714392555933,72.38818779985189,74.5613766056045,3.5492233427936695,0.7384123638395296,1
0.8966910428759843,0.10330895712401567,1.0,0.0,57.705908044149076,1.5107829987269095,0.24619930505145274,0.5728716819584428,0.39598787926978934,5.088345521437992,72.78282412791559,74.69627934229551,3.789636378093681,0.743925674713884,1
0.41532929955741127,0.5846707004425887,1.0,0.0,59.30107077018171,1.4162922038760752,0.47810181519916495,0.5513511356783132,0.25369508029908977,6.467202490004676,71.51900114039366,76.60925282740743,4.057897044407182,0.809206139685825,1
0.31179213413340456,0.6882078658665954,1.0,0.0,55.64784808776555,1.6625849439039915,0.585944039702095,0.31779280310482716,0.3133617583522743,3.894343762781462,72.84992005671728,73.28411724570415,3.7471085957359764,0.7977238941994542,1
0.602621011535599,0.397378988464401,1.0,0.0,57.60886493380675,1.3137560777288515,0.3350084545162491,0.5525808497959563,0.4215719719964029,4.941310505767799,74.10025786832051,74.54336292599851,4.557159159892087,0.7845520186718292,1
0.5201029184079268,0.0,1.0,0.0,58.690196221552306,1.5895979416318415,0.5139758818318616,0.600155677426867,0.4729015776049811,6.334943733164263,71.47058216558203,73.71342230376112,3.3328401381790913,0.9492367648473703,1
0.3140322640170159,0.6859677359829841,1.0,0.0,59.57153385507456,1.3879290339247645,0.5236854811923429,0.5463875809368338,0.23059935619587962,6.697146760681374,71.38022420170331,76.93137740042589,4.151090317104345,0.8229890477965618,1
0.9826202098145204,0.0,1.0,0.0,57.77441198456725,1.5803475958037096,0.22582760928555382,0.5807299511877901,0.39011098244320086,5.183275677561844,72.28923777137169,74.71245965319936,3.513221881827663,0.7376057012135971,1
0.6768693429297215,0.32313065707027855,1.0,0.0,58.60275885437765,1.4895234160203221,0.36040879568162537,0.5641665978035564,0.3133262101879765,5.873506591549532,71.87731099981372,75.77755548948349,3.8172802045046565,0.7736198822415867,1
0.026902251929653564,0.9730977480703464,1.0,0.0,57.41887774313678,0.9280245087928679,0.5088755199172447,0.5128562553831462,0.4716595040821201,4.653451125964827,76.67947791135515,74.24398917100342,6.0597851224636035,0.8640886795283704,1
0.41988777030453195,0.580112229695468,0.41988777030453195,0.0,58.40712906414979,1.382761841903541,0.5067964515368204,0.6351106618210695,0.42412718270051,5.68530549591374,72.30839775540609,74.03066083517763,5.092104142474719,0.9350787622271963,1
0.25422457989749325,0.7457754201025067,0.7457754201025067,0.0,60.19032297067084,1.5001764810563787,0.3122012802629839,0.5339016092266518,0.7286128382215264,5.808625640851365,69.68120537595273,67.64341715322038,5.266436357165148,0.9644057878703833,1
0.0,0.47826995336378686,0.47826995336378686,0.5217300466362131,60.56390096202616,1.285223568287375,0.3962586712859636,0.6584337652232558,0.6317417465687707,5.257394483677325,71.18693690073422,67.99695988274459,5.232173004663621,1.0139203324063515,1
0.0,1.0,0.6573465118790847,0.0,60.64782341803448,1.8010471394168301,0.4368722487148858,0.5194764302915849,0.680574567516209,5.176156814146895,69.01148032635,68.05979167451405,5.077203953563725,1.0044399089232003,1
0.5322449888262991,0.4677550111737009,0.4677550111737009,0.0,60.540628685921135,1.3472652561455356,0.35835266814516564,0.4616163029051622,0.6702285523464772,6.211755233798134,69.26695496664881,67.04567327402346,5.360963296200941,0.9014527672431076,1
0.0,0.8742584881933512,1.0,0.0,60.16172030739142,1.6362277546458004,0.33224204834429116,0.621124573983517,0.7259192857342347,5.555682190862117,70.15053388850079,68.06300107307528,5.303226681570516,1.0361676164914813,1
0.0,0.8672853461807226,1.0,0.0,60.17789799686072,1.6360185603854216,0.3356937536405423,0.6222960618416385,0.7228092643966023,5.562097481513735,70.15555455074988,68.05595819964253,5.310060360742892,1.0369549260629185,1
0.0,0.8564576379606071,0.8564576379606071,0.14354236203939286,59.61305917194949,1.6514833889631513,0.34980955329390245,0.5797605269524456,0.7159705134618793,5.187365442810669,70.06287084724079,67.90865697040279,5.1039225481191215,1.018575644854716,1
0.0,0.06018020807315827,0.06018020807315827,0.9398197919268417,58.18772257245095,1.7151855833541474,0.792539804311324,0.46748540933831534,0.3496828957136528,3.7859171662087587,70.07879639583854,66.3479532078234,4.681895510278774,0.9997424429541919,1
0.0,0.2671010816586582,0.2671010816586582,0.7328989183413418,60.84475556139399,1.1416287355278876,0.4473615382386047,0.6820846788542303,0.5709251115176935,5.183485378580531,71.6430616636173,67.9188274002137,5.253289891834134,1.010661989290833,1
0.1623818946623209,0.8376181053376791,0.8376181053376791,0.0,60.074601187274524,1.5506899579357234,0.29695539451394526,0.5577807073877965,0.7478998021209127,5.675453747260366,69.81805097695315,67.84087892647601,5.235209844185189,0.9852020109978544,1
0.18834908376560144,0.8116509162343986,0.8116509162343986,0.0,60.10731984554466,1.5364080039289192,0.30126594790508987,0.5510292382209436,0.7424466924092237,5.713106171460122,69.77935986518925,67.78504946990395,5.2440386884803045,0.979322180097851,1
0.0,0.26917052512912365,0.26917052512912365,0.7308294748708763,58.56181523998113,1.6984663579896702,0.6763411880282072,0.49695304404320645,0.44581844155939687,4.153740124227258,70.07461658949741,66.75757422925308,4.792660378318436,1.0046853895813816,1
0.15616384479217393,0.8438361552078261,0.8438361552078261,0.0,60.06676644443814,1.5541098853643043,0.2959231982355009,0.5593974003540347,0.7492055925936435,5.666437574948652,69.82731587125966,67.85424773369682,5.233095707229339,0.9866099832515642,1
0.23456129333482867,0.7654387066651713,0.7654387066651713,0.0,60.165547229601884,1.510991288665844,0.30893717469358156,0.5390140637329446,0.732742128399686,5.780113875335502,69.71050367293111,67.68569321933012,5.259750839733841,0.9688582066311098,1
0.0,0.03665316717960099,1.0,0.0,62.10496465214332,1.6110995950153881,0.7468566822460976,0.761842267913827,0.35234731256210206,6.326279086194767,70.75360971963069,67.2170196988514,6.124079896163991,1.1307382827889116,1
0.0,0.7446934752715682,0.7446934752715682,0.25530652472843185,59.41300132073611,1.6604245219782745,0.41195042774900814,0.564001780013291,0.6645589986249214,4.99066051647796,70.06510613049457,67.68959921153227,5.044687541893931,1.015932248266842,1
0.0,1.0,0.33836764962885324,0.0,61.371905435342505,1.9509672046744388,0.5922149546307485,0.4445163976627805,0.5861568242901406,4.930543090214217,68.0354050078643,67.93857970685896,4.981510294888656,0.9881204066843913,1
0.0,0.021368712599469597,0.021368712599469597,0.9786312874005304,58.11824999555305,1.7182905029920423,0.8141189957946948,0.4620129884765252,0.33182960779575604,3.7176089341750664,70.07957262574801,66.27188267669496,4.66132541767772,0.9988244906138617,1
0.0,1.0,0.6257032328602073,0.0,60.71965366140733,1.8159194805557024,0.45228252559707904,0.5120402597221487,0.6712081569266214,5.15179148930236,68.91465189255224,68.04776722848688,5.067710969858062,1.0028209848379213,1
0.9824840091379378,0.017515990862062236,0.017515990862062236,0.0,49.40511140776725,1.65,-0.05605409423207356,0.3238566950313786,0.6545302452884493,4.282993603655175,74.33562100228448,65.62269136207756,6.812340619646566,0.7378701339735451,1
0.7558527095776257,0.0,0.24414729042237426,0.0,48.57769184804281,1.679297674850685,0.020625466423321845,0.3034448059278996,0.6306320926343836,4.604950004644863,74.86491667440811,65.65742480778584,6.181036424242694,0.7190002595080996,1
1.0,0.0,0.8308771913417055,0.0,45.15760000841705,1.8577192978354262,0.374857542985129,0.4840210523116326,0.6320736842597489,4.638968420363517,73.39280000187046,65.13456140432915,4.099796496658955,0.9022182235019942,1
0.13539116404496332,0.8646088359550367,0.8646088359550367,0.0,48.685082489438216,1.65,0.521663226121335,0.4136485366112339,0.5350901541303399,3.9441564656179855,74.12384779101124,69.1381266692134,4.991091002696671,0.885490962653044,1
1.0,0.0,0.7685193645237912,0.0,45.477495659992954,1.8421298411309477,0.3416208212911807,0.4718612760821393,0.6339444190642862,4.612778133099992,73.46388792444289,65.1657403177381,4.306200903426252,0.8896547120964036,1
0.886890180923427,0.0,0.11310981907657303,0.0,49.02977112418582,1.6635731782891887,-0.026941135675203995,0.3134036537501805,0.6447841395397301,4.43591166660878,74.58318611101464,65.5997683203937,6.5400790957301895,0.7274896953086997,1
0.20448962830359685,0.0,0.7955103716964032,0.0,46.67548921764741,1.7454612446035684,0.22077026492579432,0.26154121175107337,0.5710848798567885,5.31620837948836,76.05034729914726,65.90002456354641,4.670301581551856,0.6832794734365749,1
0.08132220300649573,0.9186777969935043,0.9186777969935043,0.0,48.63912387255552,1.65,0.5585382575495699,0.41937984648131144,0.5274664306239158,3.9225288812025982,74.11033055075163,69.36251285752304,4.874842736463966,0.8949134301907813,1
0.3993904574537639,0.0,0.6006095425462361,0.0,47.34789707821548,1.7220731451055482,0.1500212639442837,0.27635367476648603,0.5921341694050065,5.064786309884645,75.6313105164744,65.81426819872034,5.204329853423313,0.6959063812940051,1
1.0,0.0,0.0,0.9408753563380648,48.140409515380234,1.8758100855211355,0.5812039958732647,0.5572188390845162,0.6381824928732387,6.773910940732491,69.65444072543643,64.07282569054924,4.591899144788645,1.0391022559059362,1
0.17316111628812259,0.0,0.8268388837118774,0.0,46.567405851194025,1.7492206660454253,0.2321425147874115,0.25916024483789735,0.5677014005591172,5.356622159988322,76.11770359998053,65.91380910883322,4.584461458629455,0.6812498143722464,1
1.0,0.0,0.6669715169909073,0.0,45.99843611783665,1.8167428792477267,0.2874958185561536,0.45205944581322693,0.6369908544902728,4.570128037136181,73.57965247063036,65.21651424150454,4.642324278760096,0.8691954112227873,1
1.0,0.0,0.5771852367117482,0.0,46.45903973566873,1.794296309177937,0.23963973116736176,0.4345511211587909,0.6396844428986476,4.532417799418934,73.6820088301486,65.26140738164412,4.939516866484114,0.8511057661226359,1
1.0,0.0,0.3485736672419705,0.0,47.631817087048695,1.7371434168104924,0.11778976463997026,0.38997186511218423,0.646542789982741,4.436400940241628,73.94262601934416,65.37571316637901,5.696221161429078,0.8050463665725155,1
1.0,0.0,0.15928744524280514,0.0,48.602855405904414,1.6898218613107012,0.016900208314415133,0.35306105182234704,0.6522213766427158,4.356900727001978,74.15841231242321,65.4703562773786,6.322758556246315,0.7669100213796056,1
1.0,0.0,0.0,0.6049539226905408,48.59726266514087,1.7951889414457298,0.3494182066564731,0.4732384806726352,0.6449009215461892,5.887078355903028,71.32732946500111,64.60022234137585,5.398110585542702,0.9304633001639572,1
1.0,0.0,0.0,0.0,50.15483768885785,1.6404566533914564,0.15595053374715612,0.2831903904585894,0.569201211201399,4.197747649450745,73.45246876540544,66.84471402322575,6.086532271316513,0.7453387599743692,1
0.13356133247235458,0.8664386675276454,0.8664386675276454,0.0,48.683527132601505,1.65,0.5229111712538541,0.4138424987579304,0.534832147878602,3.943424532988942,74.1233903331181,69.14572047023972,4.987156864815562,0.8858098429914356,1
1.0,0.0,0.9933369373586285,0.0,44.32418151135023,1.898334234339657,0.46144858761214896,0.5157007027849325,0.6271998918792412,4.707201513690624,73.20759589141116,65.05333153132068,3.56205473734294,0.934949718106399,1
0.24757223738442746,0.0,0.0,1.0,48.941214476801825,1.8108248437952548,0.581897974420742,0.22807745020608244,0.5621696456360703,4.593493596190266,78.61708430288515,71.76029133151387,4.410875185529685,0.8506349601708887,1
0.9095183047129493,0.09048169528705075,0.09048169528705075,0.9095183047129493,47.8605757223239,2.2684724472048057,0.6840329094628971,0.5062185742053137,0.8625264740956337,6.363889788819222,81.84819113920146,71.49175106028451,2.780916377055677,1.2132393012170797,1
0.7113144044693619,0.0,0.0,1.0,48.23168896116188,2.1308069390838598,0.6491405886480575,0.4042994736983575,0.7685349099888661,5.83632260397789,81.08419263177701,71.70464227146368,3.288619141184144,1.092767067168364,1
0.8908903682342503,0.0,0.0,1.0,47.956937736601596,2.254714354081633,0.6751791033939663,0.4725383399290151,0.8484462138642413,6.317586186867791,82.03953675900621,71.68309315581189,2.8540453088731144,1.186528449157445,1
0.3494883522082842,0.6505116477917158,0.6505116477917158,0.3494883522082842,48.29739908527754,1.8876520795016332,0.6409106031200379,0.45805599828991245,0.6491550621913563,4.840608318006534,77.07113564433666,70.38849205385033,3.96257957684052,1.0259584345882113,1
0.23480913544421533,0.7651908645557847,0.0,1.0,50.32278176167965,1.9244488417854342,0.30840456772210767,0.36784854486984514,0.509813422534773,4.582244208927171,76.54438453542707,74.646592463122,4.916180228249585,0.7066664848394,1
0.07432516911928821,0.0,0.0,1.0,49.20628249124749,1.6912843666923087,0.5567771495222968,0.16224356426532954,0.48507470025808325,4.1291914532396925,77.6954098997146,71.78108097970569,4.830133090731323,0.7601780626800666,1
0.5618276535880123,0.0,0.0,1.0,48.46040369001034,2.0276610809757285,0.6274650097702618,0.3474945083634447,0.7020133058466655,5.435698111615873,80.28892311708823,71.72258068156944,3.65037707831701,1.0147160626918212,1
0.0986243504115557,0.9013756495884443,0.9013756495884443,0.0986243504115557,48.49307300667898,1.7170645582798578,0.6215940749816897,0.4364816941353938,0.5535758775068027,4.158258233119431,74.93126570901057,69.89428997031077,4.491902620631618,0.9420664437181586,1
0.12210884095867247,0.0,0.0,1.0,49.13317347333323,1.7242551002614839,0.5637057819390076,0.18040135956429554,0.5063384342266093,4.257251693769243,77.94961903390013,71.77534693908497,4.714496604880012,0.7851271873526715,1
0.6828042832346014,0.0,0.0,1.0,48.27530944665106,2.111134955431875,0.6450066210690172,0.39346562762914855,0.7558479060393977,5.759915479068732,80.93251878680809,71.70806348601185,3.3576136345722647,1.0778811753618902,1
0.13109937445942899,0.868900625540571,0.868900625540571,0.13109937445942899,48.46774248792165,1.7391475746324117,0.624094651833376,0.4392745462035109,0.5659488616690425,4.246590298529647,75.20827766413893,69.95826576768508,4.4233803198906045,0.9529264890073048,1
0.6243277481182735,0.3756722518817265,0.3756722518817265,0.6243277481182735,48.083024356467746,2.074542868720426,0.662073236605107,0.4816921863381715,0.7538688720330622,5.588171474881705,79.41551569144887,70.929925663793,3.382668451470443,1.1178680905263885,1
0.7031307254397192,0.0,0.0,1.0,48.16108659320035,2.021255954457308,0.6268762366949793,0.5448744045542692,0.7642994342715546,6.414066278790215,83.74810324332907,71.8778084921922,3.4360774324968,1.1415317184906124,1
0.3509253412056069,0.6490746587943931,0.0,1.0,49.93843712060944,1.9859904308389718,0.36646267060280346,0.39002674017027095,0.568568222650037,4.889952154194859,77.46634720917253,74.19490042271019,4.563186962734955,0.7881295314924412,1
0.6716187721149189,0.32838122788508106,0.6716187721149189,0.32838122788508106,62.418381227885085,1.5346208807498791,0.5402791854739495,0.5859789746104536,0.2796332188962824,5.089052593953893,65.96305813570038,74.10427748637397,5.705348273884113,0.8640962720641189,1
1.0,0.0,1.0,0.0,63.293698709308664,1.676718787349623,0.6332500199197989,0.3396195721338827,0.5658648315008283,3.844948012115703,66.33786411438807,74.42036431358606,5.713385188418971,0.9914174001577293,1
0.39016819450130547,0.6098318054986945,0.39016819450130547,0.6098318054986945,62.6998318054987,1.4614437305703396,0.48652212514974935,0.511394571542846,0.3573135783176397,6.279588537259478,65.03145672379932,73.4822717098479,5.40138165006141,0.8134575770010133,1
1.0,0.0,1.0,0.0,63.166168351235555,1.6707095034613613,0.630045068512726,0.37494080743266534,0.5259364785543784,3.8295909532901455,66.41331401209624,74.46376469722351,5.750108589958347,0.9841876010982002,1
0.6195802957672023,0.0,0.6195802957672023,0.0,62.37151058113227,1.6770629556349197,0.5170251468433877,0.6296321537174611,0.19927133201428554,4.011944157470894,67.16793010831216,74.72728667985714,6.467049083529093,0.8413210493894412,1
0.45150027834852324,0.0,0.45150027834852324,0.5484997216514768,64.1688139450591,1.5103000556697046,0.5667990183710025,0.6548995091855013,0.2471409704950565,5.252254212273679,68.08117947670478,74.20471031731732,6.509769771754211,0.9027855958105121,1
0.4035145250145784,0.0,0.4035145250145784,0.5964854749854216,64.35067995019475,1.5007029050029157,0.5636319586509622,0.6533159793254811,0.25222746034845467,5.388053894208744,68.17139269297259,74.15000655851662,6.549118089488045,0.9010014914394142,1
0.4543131115045266,0.0,0.4543131115045266,0.5456868884954734,64.15815330739784,1.5108626223009054,0.5669846653592988,0.6549923326796494,0.24684281018052018,5.24429389444219,68.07589135037149,74.20791694711515,6.507463248566288,0.9028901765991864,1
0.5555805472487985,0.44441945275120154,0.5555805472487985,0.44441945275120154,62.5344194527512,1.5044509422846877,0.5181158845245205,0.5552288450209316,0.3116597689593316,5.579894285137582,65.57897161139353,73.84783300941984,5.580026991028702,0.8432186304743177,1
0.9853329429537362,0.0,0.9853329429537362,0.0,62.10085362221424,1.6222000585569396,0.5996852451075444,0.671327955496726,0.18939601054024913,3.7120269867779365,67.05454678768434,74.82603989459751,6.075693751039502,0.9200227293391331,1
0.41293829229884904,0.587061707701151,0.41293829229884904,0.587061707701151,62.67706170770116,1.4673639559977008,0.49087121382908017,0.517428647459195,0.35102903132551766,6.183271023575868,65.10682574750919,73.53259362598045,5.425973355682757,0.8175543816645655,1
0.0,0.8315556148572804,0.0,0.0,59.58488433710832,0.9114932835198846,0.5802795406708227,0.35843510215655067,0.7331684443851427,4.466866604399856,81.41647595109806,69.23470701002366,3.4759509681939544,1.0041905145661973,1
0.0,0.3574240310528104,0.0,0.6425759689471896,62.698504154799046,0.9370697519262693,0.42362147752740026,0.6054522108336085,0.5678579759805722,4.765506217020921,81.28697686055298,71.03892299994187,4.252339782862829,0.9655164174074337,1
0.0,0.240655672077134,0.0,0.759344327922866,63.31971182454964,0.9674295252599452,0.40283670962972984,0.6549619950392952,0.5378485077238234,4.851914802662921,81.05927856055041,71.18955418302049,4.467193563378073,0.9650089816499658,1
0.0,0.4995546908692585,0.0,0.5004453091307415,61.94236904457554,0.9001157803739928,0.448920734974728,0.5451888110714345,0.6043855555533995,4.6603295287567486,81.56413164719505,70.85557444877865,3.9908193688005644,0.9661340691382282,1
0.0,0.4576363350202617,0.0,0.5423636649797383,62.16537469769221,0.911014552894732,0.4414592676336066,0.5629621939514091,0.5936125381002072,4.691349112085007,81.48239085328952,70.90964912782385,4.067949143562719,0.9659519061547056,1
0.0,0.04852144033400885,0.0,0.0,63.095429024260625,1.426520206169534,0.5170674716873482,0.19693856596776327,0.46087713193552654,7.049287823031374,75.29924816094181,71.00924199011943,5.134708474475201,0.7212357130652562,1
0.0,0.1528326386274258,0.0,0.0,64.91366295312763,1.295243764050996,0.7769011959070659,0.44397892433980723,0.8177167361372574,6.882332125800077,81.10828715928035,68.4987219300274,5.187918403431436,1.213396042838614,1
0.0,0.08576348404853007,0.0,0.0,65.35967283107728,1.3368266398899111,0.7958146974983145,0.45276498358964257,0.824423651595147,7.087563738811498,80.99494028804202,68.36324223777802,5.355591289878675,1.232799283066253,1
0.0,0.18623371168041358,0.0,0.8137662883195864,63.609236653860194,0.9815792349630925,0.39314960067911364,0.6780369062475047,0.5238620639018663,4.892187053356494,80.95315573777681,71.25975851193226,4.567329970508039,0.9647724822340363,1
0.0,0.8910816581532686,0.0,0.0,60.00430697328076,0.8375293719449735,0.5687149724007783,0.34726830278192183,0.7438918341846731,4.623290126050998,82.35592800227903,69.9899849494696,3.3422958546168284,0.9998191286279422,1
0.0,0.8510081440298053,0.0,0.0,60.2707958422018,0.8623749507015207,0.5800157033835949,0.3525179331320955,0.7478991855970194,4.745915079268796,82.28820376341038,69.9090364509402,3.4424796399254864,1.011412476213509,1
0.0,0.4733762027310404,0.0,0.5266237972689596,62.081638601470864,0.9069221872899296,0.4442609640861252,0.5562884900420388,0.5976576841018774,4.6797016099790305,81.51308359532554,70.88934469847696,4.038987786974886,0.9660203062912179,1
0.0,0.7539303412020018,0.0,0.0,60.91636323100669,0.9225631884547589,0.6073916437810355,0.36523512530253777,0.7576069658797998,5.0429731559218745,82.12414227663139,69.71293928922803,3.6851741469949957,1.0394972782490484,1
0.0,0.5233045249588408,0.0,0.0,60.1428188098245,1.1704241990345738,0.657650564235331,0.404981016731215,0.7334766954750411,4.7905302487932175,79.36044118147548,67.44993319951169,4.218836094849194,1.069853533339992,1
0.0,1.0,0.3943653238183502,0.0,58.54253684445968,0.8252111453345691,0.5297183281998147,0.40319702763966636,0.6308593811310472,4.428027863336422,80.27634304128267,71.79534860174977,4.276757890884151,0.928673717098645,1
0.0,1.0,0.5494142384304533,0.0,58.25259537413505,0.8469179933802635,0.5264623009929605,0.4307957344406207,0.5907017122465126,4.482294983450658,79.3863622714092,72.41864523849043,4.751207569597187,0.9130907496193904,1
0.0,0.2531242838641773,0.0,0.7468757161358227,63.25337880984257,0.9641876861953139,0.4050561225278235,0.6496753036415888,0.5410529409530935,4.842688029940509,81.08359235353515,71.1734696738152,4.444251317689914,0.9650631660156813,1
0.0,0.28450909290072557,0.0,0.0,62.14911853746809,1.2636887258984992,0.522259200043816,0.23068480028480376,0.5283696005696075,6.364923630587896,77.09511419697452,70.81101236196339,4.622615268405426,0.7825152925920976,1
0.0,0.47876586751466566,0.0,0.5212341324853343,62.052965584821976,0.9055208744461869,0.4452203244176105,0.5540032721737818,0.5990428279512691,4.675713258039147,81.5235934416536,70.88239203090608,4.029070803773015,0.966043727949756,1
0.0,0.8223934188170581,0.17760658118294192,0.0,71.63810994438238,1.7466409871774413,0.31294596854624473,0.8230189983009641,0.4351583992274549,6.591969184612929,70.03895841279065,68.14316589402146,6.23470979916644,1.0212238271959038,1
0.0,0.43086209153803334,0.5691379084619667,0.43086209153803334,74.58721375157002,1.5813223986695177,0.33659517124002225,0.2173887941192115,0.5914829287546587,6.4254706731772355,73.34370869946774,68.01787586929217,4.688556882331039,0.7154822163976661,1
0.0,0.0,1.0,0.0,76.31258286143373,1.2602342829087168,0.32940842843527596,0.3997607152140275,0.4610374277710163,7.753287147519338,69.67891856148532,67.03708856755028,5.713240003465702,0.699127203445717,1
0.0,0.0,1.0,0.0,75.10984777649092,1.838636681175728,0.37254325131048116,0.2094761234788814,0.6282283743447594,6.579619392375881,72.0139238589346,68.19078197744051,5.017024216044131,0.7625355970680118,1
0.0,0.9546600300333075,0.04533996996669254,0.0,77.64254427117893,1.6599747933926723,0.4038690214115655,0.42711840720799377,0.4765264350144709,5.241183752847707,74.82808589400425,68.93012603303664,4.005339969966693,0.7592092971164013,1
0.0,0.6546930814313482,0.3453069185686518,0.0,72.40114647948737,1.7717960377852977,0.3223371874398445,0.6955667418878246,0.4759095812121824,6.622155245342357,70.40622215166535,68.08950178605804,5.974774276218589,0.9671095880933785,1
0.0,0.3800745089372053,0.6199254910627947,0.0,76.28077658618118,1.786383608033815,0.37686350192004864,0.2892178821449293,0.5719076315164239,6.143283020968588,73.02963321297345,68.29808195983092,4.579925491062795,0.7571877314262376,1
0.0,0.19715412657287734,0.8028458734271227,0.0,75.84725527997772,1.826626092153967,0.3682662439489252,0.24531699037749058,0.6022724149889024,6.430468021280583,72.45709241617311,68.09686953923016,4.762845873427123,0.756544162182944,1
0.0,0.0,1.0,0.0,75.87835055862135,1.544155403978352,0.3431869534283612,0.30581622662481,0.5420384534879417,7.281477049271268,70.68516841704093,67.42956776432301,5.362513912732624,0.7255388982380113,1
0.0,0.19455832318530097,0.805441676814699,0.0,75.84110322594915,1.827197168899234,0.3681442411897091,0.24469399756447224,0.60270331835124,6.434543432599078,72.44896755157,68.09401415550383,4.765441676814699,0.756535029361329,1
0.0,0.0,1.0,0.0,74.74960320665349,1.7968140925930176,0.390603005471197,0.2247793888466459,0.6191984972644015,6.3657538825779305,72.24584912289328,68.6052058097601,5.093065286194514,0.7714500702753073,1
0.0,0.6173517574129742,0.3826482425870258,0.0,76.84312366506875,1.7341826133691456,0.3880155325984098,0.3461644217791138,0.5325196082694462,5.77075774086163,73.77231100070262,68.55908693315428,4.342648242587026,0.7580225445688661,1
0.0,0.0,1.0,0.0,75.92400811356505,1.5143023872843864,0.3417382040888011,0.31569406303090153,0.5335215634311338,7.331085738777417,70.5793658137579,67.38830035889312,5.399391168648699,0.7227618284568699,1
0.0,0.0,1.0,0.0,72.84033602882454,1.5751577447711855,0.4863182465760789,0.3058854615723616,0.5713408767119605,5.232283922125381,73.4750343244507,70.8016187109037,5.4960768276887535,0.818696059604183,1
