Equipment Type_Centrifugal,Equipment Type_Exhaust,Location_Plant B,Location_Plant C,vibration_total,Sound (dB),Vibration_Y,Humidity (%),RPM,Temperature (°C),Current (A),Vibration_Z,Pressure (bar),Vibration_X,Electrical Issue
0.0,0.0,1.0,0.0,38.47,1.41,0.682,0.497,0.678,5.01,78.78,59.5,5.23,1.08250496534658,0
0.0,0.0,0.0,0.0,63.89,1.93,0.815,-0.091,0.366,6.23,66.09,71.68,5.06,0.8980322934059777,0
0.0,1.0,0.0,1.0,84.93,0.75,0.591,0.372,0.567,4.75,67.7,65.15,4.09,0.8995298772136476,0
0.0,1.0,0.0,0.0,59.94,1.88,0.201,0.375,0.187,4.37,64.16,70.18,5.44,0.46475262237022397,0
0.0,0.0,1.0,0.0,68.38,1.6,0.316,0.304,0.581,5.89,60.94,68.57,5.67,0.7278962838207103,0
0.0,1.0,0.0,1.0,60.82,1.14,0.765,0.524,0.891,7.67,73.59,67.17,4.81,1.2859556757524733,0
1.0,0.0,0.0,1.0,59.01,1.18,0.466,0.416,0.301,3.17,71.12,67.52,5.54,0.6934068070043732,0
1.0,0.0,0.0,1.0,69.19,2.0,0.516,0.335,0.348,6.85,70.05,63.67,4.71,0.7068132709563396,1
0.0,0.0,1.0,0.0,57.1,1.22,0.652,0.288,0.358,6.61,63.0,67.92,5.67,0.7976289864341691,0
0.0,0.0,0.0,1.0,62.67,1.15,0.639,0.357,0.526,7.82,78.2,65.08,5.91,0.9013578645576905,0
0.0,1.0,1.0,0.0,63.22,1.84,0.556,0.724,0.287,7.65,67.48,66.14,5.9,0.9569122216797108,0
0.0,1.0,1.0,0.0,53.32,1.6,0.458,0.368,0.584,6.81,72.67,66.38,5.12,0.8283984548512872,0
1.0,0.0,0.0,0.0,69.92,1.22,0.437,0.397,0.669,5.6,62.73,66.87,3.96,0.8922662158795435,0
0.0,0.0,1.0,0.0,58.25,1.56,0.672,0.409,0.607,4.02,69.05,72.61,4.39,0.993636754553695,0
0.0,0.0,0.0,1.0,52.44,1.19,0.611,0.568,0.146,5.73,71.46,67.35,5.6,0.8469126283153415,0
0.0,0.0,0.0,1.0,65.37,1.83,0.449,0.591,0.699,6.83,71.64,73.12,7.45,1.0195503911038433,0
0.0,0.0,1.0,0.0,51.02,1.82,0.716,-0.109,0.687,7.48,70.77,75.69,4.66,0.9982514713237342,0
1.0,0.0,1.0,0.0,60.28,1.66,0.474,0.704,0.666,6.95,72.47,72.27,5.46,1.078817871561275,0
1.0,0.0,0.0,0.0,59.91,1.61,0.33,0.787,0.575,3.98,64.35,70.67,4.44,1.0290257528361475,0
0.0,0.0,0.0,0.0,70.86,2.03,0.348,0.29,0.544,6.0,70.99,69.63,4.03,0.7079124239621735,0
1.0,0.0,0.0,1.0,64.75,1.5,0.304,0.306,0.706,4.66,70.57,72.33,4.32,0.8273378995307782,0
0.0,0.0,1.0,0.0,59.75,1.15,0.446,0.41,0.885,3.05,71.16,68.45,2.92,1.0724928904193258,0
1.0,0.0,0.0,1.0,68.18,1.63,0.747,0.349,0.309,4.0,70.36,72.92,6.35,0.8805061044649264,0
0.0,1.0,1.0,0.0,73.9,2.13,0.339,0.545,0.716,3.57,63.63,71.07,2.77,0.9615622704744607,0
1.0,0.0,0.0,1.0,65.58,1.2,0.538,0.111,0.483,7.21,63.41,66.2,4.74,0.7314738546250303,0
0.0,0.0,0.0,1.0,60.1,1.39,0.369,0.276,0.474,4.29,58.93,72.48,3.82,0.6610695878649993,0
0.0,1.0,0.0,1.0,46.88,1.62,0.448,0.808,0.193,4.42,74.09,68.46,4.12,0.9438310230120645,0
0.0,0.0,1.0,0.0,49.35,1.48,0.198,0.314,0.443,7.8,74.14,67.47,6.38,0.5779697223903688,0
0.0,1.0,0.0,0.0,56.95,1.21,0.456,0.749,0.301,4.9,74.22,65.62,5.2,0.9271127223806175,1
0.0,1.0,0.0,0.0,53.9,1.84,0.461,0.571,0.407,3.05,71.53,68.83,4.03,0.8391728069950789,0
1.0,0.0,1.0,0.0,58.13,2.2,0.608,0.138,0.28,4.42,59.33,72.98,4.41,0.6834529976523623,0
1.0,0.0,0.0,0.0,60.57,1.56,0.545,0.627,0.41,3.6,64.87,72.44,4.23,0.9264199911487231,0
0.0,1.0,0.0,1.0,65.3,1.23,0.26,0.476,0.419,3.51,70.85,69.77,4.96,0.6853736207354351,0
0.0,1.0,1.0,0.0,59.3,1.04,0.717,0.409,0.519,3.39,70.68,71.0,5.17,0.9750543574591111,0
0.0,1.0,1.0,0.0,64.87,1.58,0.542,0.549,0.177,5.97,68.89,74.36,6.9,0.7915137396154284,0
0.0,0.0,0.0,0.0,60.64,1.83,0.54,0.595,0.211,3.95,71.84,67.25,3.08,0.8307502633162388,0
1.0,0.0,0.0,0.0,40.25,1.64,0.498,0.642,0.572,4.81,70.06,62.42,4.97,0.9936558760456258,0
0.0,0.0,0.0,1.0,50.61,1.5,0.396,0.736,0.341,7.31,70.6,74.51,4.68,0.9026588502861976,0
1.0,0.0,1.0,0.0,58.56,1.32,0.544,0.582,0.715,5.12,66.8,65.35,5.95,1.0704601814173191,0
0.0,0.0,0.0,0.0,47.9,1.17,0.595,0.225,0.545,7.58,74.91,64.55,5.35,0.8376604323948935,0
1.0,0.0,1.0,0.0,66.0,1.75,0.151,0.405,0.621,5.49,67.85,59.02,5.59,0.7566154901930042,0
0.0,1.0,0.0,1.0,75.31,1.77,0.392,1.089,0.782,4.99,63.35,70.86,5.35,1.3968210336331566,0
0.0,1.0,0.0,1.0,72.19,1.04,0.449,0.645,0.438,6.75,66.15,59.89,4.07,0.8997055073744964,0
1.0,0.0,0.0,1.0,57.87,1.98,0.551,0.974,0.385,3.37,68.26,64.25,6.21,1.183428071324996,0
0.0,1.0,1.0,0.0,74.91,1.67,0.739,0.779,0.674,3.45,74.97,70.94,5.8,1.2677689063863335,0
0.0,1.0,1.0,0.0,61.49,1.92,0.346,0.548,0.602,6.26,69.79,71.61,5.92,0.8845473418647529,0
0.0,0.0,1.0,0.0,56.63,1.1,0.4,0.56,0.463,5.43,69.07,64.74,6.26,0.8294389670132457,0
1.0,0.0,1.0,0.0,53.87,1.09,0.397,0.493,0.778,6.95,63.76,67.33,5.42,1.0029665996432784,0
0.0,1.0,1.0,0.0,56.98,1.46,0.34,0.152,0.458,7.58,73.93,63.64,6.48,0.5903117820270912,0
1.0,0.0,0.0,1.0,56.12,1.65,0.431,0.504,0.507,4.94,66.74,65.26,5.38,0.8347610436526132,0
0.0,0.0,0.0,1.0,61.7,2.04,0.654,0.742,0.504,5.98,69.5,69.33,4.78,1.1100882847773865,0
1.0,0.0,0.0,1.0,61.61,1.71,0.289,0.38,0.313,5.5,77.4,65.49,4.99,0.570867760519019,0
0.0,0.0,0.0,0.0,60.03,1.43,0.586,0.582,0.516,7.91,72.54,66.78,4.98,0.973845983716111,0
0.0,0.0,0.0,1.0,64.37,1.19,0.16,0.67,0.779,7.16,61.86,60.68,4.48,1.0398754733139925,0
0.0,0.0,1.0,0.0,71.91,1.87,0.388,0.318,0.589,7.56,61.15,73.66,6.63,0.7736853365548555,0
0.0,1.0,0.0,1.0,69.5,1.21,0.434,0.41,0.506,4.27,69.68,70.55,5.3,0.7826186810957173,0
0.0,0.0,0.0,0.0,45.15,1.99,0.835,0.296,0.468,6.86,63.94,71.96,5.09,1.0019306363216967,0
1.0,0.0,0.0,0.0,34.46,1.41,0.445,0.336,0.566,4.33,73.24,74.45,5.39,0.7945294204747864,1
1.0,0.0,0.0,0.0,69.34,1.98,0.06,0.242,0.65,4.04,70.21,63.87,7.98,0.6961781381227078,0
0.0,1.0,0.0,0.0,46.33,1.7,0.1,0.32,0.622,7.72,70.83,66.21,3.87,0.7066003113500587,0
0.0,1.0,0.0,0.0,57.75,1.46,0.507,0.784,0.434,3.1,66.47,58.53,4.15,1.0295926378913167,0
0.0,0.0,1.0,0.0,48.3,1.34,0.623,0.317,0.565,7.83,78.71,83.7,3.62,0.898800867823346,0
0.0,0.0,0.0,1.0,41.98,1.4,0.575,0.525,0.596,3.75,84.21,67.25,4.77,0.9805437267149283,0
0.0,0.0,1.0,0.0,65.41,1.63,0.534,0.399,0.299,7.1,68.61,73.19,5.25,0.730587434876894,0
0.0,1.0,1.0,0.0,67.59,1.52,0.732,0.736,0.534,4.38,71.77,61.81,4.53,1.1673371406753064,0
0.0,1.0,0.0,0.0,54.23,1.32,0.392,0.762,0.068,4.75,70.49,72.98,4.46,0.859611540173816,0
1.0,0.0,0.0,1.0,34.09,1.45,0.679,0.673,0.597,4.08,68.7,77.29,5.14,1.1271109084735185,0
0.0,0.0,0.0,1.0,54.54,1.52,0.174,0.561,0.632,5.93,65.84,67.7,4.5,0.8627983541940725,0
0.0,0.0,0.0,1.0,63.92,0.86,0.319,0.454,0.65,4.74,64.58,62.95,5.31,0.8546209686170824,0
1.0,0.0,0.0,0.0,45.21,1.64,0.139,0.262,0.421,6.29,64.32,67.31,6.11,0.5149815530676802,0
1.0,0.0,1.0,0.0,61.83,1.21,0.445,0.889,0.562,3.08,72.03,56.87,5.68,1.142011383480918,0
1.0,0.0,0.0,1.0,59.85,1.15,0.491,0.348,0.785,3.32,67.4,67.81,5.88,0.9891460963881928,0
1.0,0.0,1.0,0.0,65.79,0.99,0.523,0.633,0.783,3.5,57.11,72.1,6.09,1.1345955226423203,0
0.0,0.0,0.0,1.0,61.2,0.96,0.512,0.712,0.494,5.09,72.22,67.82,5.28,1.0065406102090466,0
0.0,1.0,0.0,1.0,50.27,1.09,0.314,0.389,0.528,7.07,69.81,66.58,4.84,0.7271182847377723,0
0.0,0.0,0.0,1.0,71.97,1.29,0.462,0.708,0.722,7.44,76.73,70.64,4.23,1.111751770855347,0
1.0,0.0,0.0,1.0,58.41,2.09,0.201,0.653,0.2,4.22,71.87,71.02,4.61,0.7119058926571686,0
0.0,1.0,0.0,0.0,59.73,1.34,0.773,0.846,0.435,5.87,62.61,59.7,4.48,1.2257528298967943,0
0.0,0.0,0.0,0.0,50.67,1.55,0.439,0.406,0.767,6.84,58.85,68.44,5.73,0.9725461428641831,0
1.0,0.0,1.0,0.0,55.57,1.62,0.402,0.243,0.695,4.44,66.4,80.18,5.35,0.8388551722436954,0
0.0,1.0,0.0,0.0,51.15,1.54,0.818,0.399,0.574,5.05,66.87,61.32,5.7,1.07601161703766,0
0.0,1.0,0.0,1.0,58.27,1.48,0.252,0.542,0.199,5.62,74.72,67.57,3.84,0.6299753963449684,0
0.0,1.0,1.0,0.0,77.12,1.14,0.275,0.512,0.49,3.67,69.96,77.71,6.43,0.7601769530839514,0
0.0,0.0,1.0,0.0,46.28,1.94,0.281,0.421,0.382,3.13,75.67,73.52,4.57,0.6341340552280724,0
1.0,0.0,1.0,0.0,43.86,2.04,0.486,0.118,0.566,3.76,63.38,65.43,3.9,0.7552986164425299,0
0.0,0.0,0.0,1.0,74.71,1.0,0.586,0.594,0.338,6.13,74.83,69.03,4.56,0.9002644056053755,0
0.0,0.0,0.0,1.0,57.91,1.19,0.648,0.894,0.295,3.37,73.6,67.99,7.48,1.1428757587769547,0
0.0,0.0,1.0,0.0,53.31,1.42,1.014,0.593,0.087,3.95,59.91,64.26,4.61,1.1778853934063365,0
0.0,1.0,0.0,0.0,70.4,1.21,0.05,0.622,0.744,4.69,76.61,67.63,4.67,0.9710406788595419,0
1.0,0.0,0.0,1.0,53.94,1.65,0.622,0.614,0.42,3.39,70.47,66.6,4.81,0.9696803597062281,0
0.0,0.0,0.0,1.0,78.26,1.28,0.389,0.579,0.531,3.96,71.96,68.56,4.85,0.876654435909612,0
1.0,0.0,0.0,0.0,66.78,2.15,0.383,0.686,0.5,7.56,65.68,64.26,4.22,0.9312813753103839,0
0.0,1.0,1.0,0.0,55.12,1.86,0.376,0.579,0.287,3.1,76.38,61.62,5.14,0.7476536631355457,0
0.0,0.0,0.0,0.0,81.57,1.56,0.318,0.437,0.248,6.27,64.07,67.79,6.08,0.5946402273644124,0
1.0,0.0,0.0,1.0,53.94,1.81,0.837,0.341,0.299,4.92,74.16,76.58,5.31,0.951972163458575,0
0.0,1.0,1.0,0.0,67.42,1.83,0.668,0.45,0.355,6.36,74.1,68.41,3.89,0.8801982731180515,0
0.0,0.0,1.0,0.0,62.99,1.33,0.505,0.563,0.573,5.94,65.13,66.34,4.66,0.9488535187266788,0
0.0,0.0,0.0,0.0,73.02,1.26,0.77,0.437,0.341,4.12,79.92,71.77,4.45,0.9487623516982533,0
1.0,0.0,0.0,1.0,75.62,1.52,0.197,0.563,0.849,7.24,71.16,67.21,5.05,1.0375832496720443,0
1.0,0.0,0.0,1.0,60.32,1.76,0.234,0.588,0.705,5.46,73.27,77.34,6.33,0.9473779604782876,0
0.0,0.0,1.0,0.0,52.47,1.54,0.064,0.667,0.662,7.11,62.36,67.98,4.85,0.9419283412234712,0
0.0,0.0,0.0,1.0,64.6,1.03,0.36,0.757,0.476,5.03,80.59,71.5,4.91,0.963963173570443,0
0.0,1.0,1.0,0.0,53.22,1.26,0.532,0.516,0.803,7.92,63.88,64.23,6.78,1.0927437943086202,0
0.0,1.0,1.0,0.0,80.13,1.48,0.521,0.238,0.456,6.85,75.12,70.52,5.88,0.7321345504755257,0
0.0,0.0,1.0,0.0,61.37,1.48,0.53,0.431,0.494,7.83,65.03,69.38,5.57,0.8430284692701665,0
1.0,0.0,0.0,1.0,56.35,2.09,0.218,0.509,0.534,5.57,66.91,67.72,6.96,0.769260034058705,0
1.0,0.0,0.0,0.0,61.85,1.08,0.661,0.133,0.64,5.37,73.94,65.49,5.49,0.9296289582408672,1
0.0,0.0,1.0,0.0,46.53,1.65,0.548,0.778,0.627,6.78,75.14,64.81,3.01,1.139612653492405,0
0.0,1.0,0.0,0.0,50.28,1.95,0.647,0.528,0.405,7.4,63.64,69.41,5.83,0.9281260690229534,0
0.0,0.0,0.0,0.0,72.0,2.18,0.121,0.576,0.393,7.82,75.45,71.14,3.41,0.7077188707389397,0
1.0,0.0,0.0,0.0,53.43,1.38,0.562,0.773,0.628,4.62,75.22,67.36,5.45,1.1435720353348975,0
0.0,0.0,0.0,0.0,49.53,1.65,0.262,0.374,0.643,6.99,65.31,69.44,3.29,0.7886501125340691,0
0.0,0.0,0.0,0.0,65.37,1.67,0.421,0.615,0.421,4.05,77.99,67.81,4.53,0.8559830605800561,0
0.0,1.0,1.0,0.0,71.86,1.56,0.607,0.478,0.183,5.73,62.72,68.49,4.64,0.793991183830148,0
1.0,0.0,0.0,1.0,67.19,1.47,0.518,0.463,0.459,3.9,66.88,67.0,4.23,0.8326908189718438,0
1.0,0.0,0.0,0.0,69.96,1.63,0.33,0.346,0.625,4.74,72.4,68.09,4.65,0.7869186743241006,0
0.0,0.0,0.0,1.0,52.43,0.74,0.501,0.833,0.861,7.66,65.73,81.49,6.03,1.2985418745654682,0
1.0,0.0,0.0,1.0,45.78,1.7,0.194,0.425,0.26,3.73,71.32,69.56,4.29,0.5346597048590813,0
1.0,0.0,1.0,0.0,75.01,1.54,0.73,0.64,0.415,6.16,71.21,71.23,5.55,1.0558053797930753,0
1.0,0.0,0.0,0.0,56.77,1.43,0.459,0.125,0.422,5.96,69.06,70.19,4.03,0.6359166612064824,0
1.0,0.0,0.0,1.0,57.49,2.11,0.724,0.736,0.771,3.6,74.16,66.69,4.81,1.2885313345045202,0
0.0,1.0,0.0,1.0,73.28,1.3,0.395,0.71,0.493,4.63,68.86,74.47,5.32,0.9503546706361788,0
0.0,1.0,0.0,0.0,65.56,1.38,0.395,0.519,0.319,5.81,71.16,66.54,4.0,0.7260488964250273,0
0.0,1.0,1.0,0.0,64.56,2.1,0.347,0.455,0.612,3.94,75.73,73.28,3.69,0.8378412737505834,0
0.0,1.0,1.0,0.0,81.65,1.25,0.675,0.58,0.419,7.0,73.95,66.33,5.49,0.9836594939306995,0
0.0,1.0,0.0,0.0,53.56,1.33,0.358,0.958,0.255,7.86,73.93,63.2,6.12,1.054017552036018,0
1.0,0.0,0.0,1.0,69.28,1.46,0.629,0.147,0.321,4.07,64.25,69.83,4.92,0.7213119990683644,0
0.0,0.0,1.0,0.0,60.57,1.75,0.424,0.656,0.847,3.93,72.62,62.48,4.54,1.1521809753680192,0
0.0,0.0,1.0,0.0,62.69,1.56,0.105,0.318,0.577,5.27,65.61,70.68,5.16,0.6671416641164004,0
0.0,1.0,0.0,1.0,75.28,1.11,0.386,0.496,0.522,6.74,63.59,62.03,5.06,0.8170042839544969,0
1.0,0.0,0.0,1.0,65.08,1.34,0.264,0.45,0.45,4.41,69.64,66.4,5.24,0.6889818575260165,0
0.0,1.0,0.0,1.0,65.38,1.32,0.507,0.414,0.558,3.1,65.48,60.84,2.47,0.8601215030447734,0
0.0,0.0,0.0,1.0,70.73,1.48,0.262,0.498,0.556,5.71,73.95,82.12,3.93,0.7910651047796257,0
1.0,0.0,0.0,0.0,56.35,1.63,0.685,0.273,0.558,7.78,74.07,59.73,4.15,0.9247259053362786,0
1.0,0.0,0.0,1.0,51.61,1.63,0.482,0.706,0.523,4.96,60.49,68.05,5.15,1.0021422054778453,0
1.0,0.0,1.0,0.0,49.55,0.97,0.464,0.141,0.674,5.1,65.86,73.72,5.19,0.8303330657031551,0
0.0,0.0,0.0,1.0,40.34,1.82,0.631,0.608,0.505,7.84,62.7,73.18,5.64,1.0113604698622545,0
0.0,0.0,0.0,1.0,80.56,1.58,0.693,0.435,0.304,6.47,67.69,72.26,5.26,0.8728631049597639,0
0.0,1.0,0.0,0.0,48.97,1.92,0.496,0.266,0.378,6.6,72.28,66.41,3.7,0.6779793507179994,0
0.0,1.0,0.0,0.0,57.79,1.63,0.346,0.54,0.104,5.81,68.79,74.76,6.45,0.6497168614096451,0
0.0,0.0,0.0,1.0,57.23,1.83,0.145,0.189,0.905,7.87,67.05,72.57,6.27,0.9358263727850374,0
0.0,1.0,0.0,0.0,63.07,1.64,0.363,0.508,0.673,6.44,76.5,69.06,3.74,0.9180206969344428,0
0.0,0.0,0.0,0.0,68.16,1.9,0.377,0.215,0.334,7.48,58.48,69.2,5.33,0.5476403929587371,0
1.0,0.0,0.0,0.0,68.6,1.66,0.521,0.592,0.444,6.5,76.18,66.48,4.4,0.9050088397358337,0
0.0,1.0,0.0,0.0,54.17,1.47,0.431,0.315,0.373,6.68,67.28,63.45,5.14,0.6512411227801881,0
0.0,0.0,0.0,1.0,58.33,2.18,0.638,0.41,0.809,4.45,69.61,74.19,6.05,1.1088845746965732,0
0.0,0.0,0.0,0.0,62.83,1.77,0.377,0.559,0.216,4.52,67.36,74.56,7.13,0.7080014124279698,0
0.0,0.0,0.0,0.0,57.51,1.67,0.489,0.345,0.523,6.91,77.71,63.58,5.75,0.7947798437303251,0
0.0,1.0,1.0,0.0,76.07,1.12,0.737,0.488,0.478,4.48,63.85,67.23,5.29,1.00488656076196,0
0.0,1.0,0.0,1.0,64.91,1.11,0.568,0.197,0.665,5.81,70.06,67.28,4.66,0.8964697429361461,0
1.0,0.0,0.0,0.0,67.35,1.59,0.488,0.626,0.479,4.25,72.64,67.84,5.18,0.9270711946770863,0
0.0,1.0,1.0,0.0,66.63,1.54,0.38,0.853,0.148,7.08,61.94,68.32,6.36,0.9454697245285012,0
0.0,1.0,0.0,0.0,71.73,1.32,0.373,1.058,0.45,3.55,65.4,72.73,4.96,1.2087154338387511,0
0.0,1.0,0.0,1.0,61.81,1.54,0.33,0.518,0.306,7.15,69.26,64.26,4.11,0.6861923928462046,0
1.0,0.0,1.0,0.0,47.03,1.98,0.392,0.658,0.516,6.01,65.57,63.77,3.38,0.9235171898779145,0
1.0,0.0,1.0,0.0,64.0,1.71,0.651,0.144,0.787,3.93,65.92,74.18,5.51,1.031458191106164,0
1.0,0.0,0.0,1.0,53.49,1.16,0.456,0.801,0.152,5.71,68.25,65.69,5.25,0.9341525571340048,0
0.0,1.0,1.0,0.0,54.71,1.47,0.23,0.655,0.34,4.41,73.25,61.68,4.35,0.7729974126735484,1
0.0,0.0,1.0,0.0,65.86,1.26,0.854,0.403,0.389,4.62,68.29,65.57,6.03,1.0212962351835044,0
0.0,1.0,0.0,0.0,72.38,1.38,0.564,0.747,0.424,4.76,75.39,66.35,4.58,1.027560703802943,0
1.0,0.0,1.0,0.0,60.21,1.38,0.219,0.449,0.648,3.32,65.01,75.77,4.87,0.8182090197498436,0
0.0,1.0,0.0,1.0,63.09,1.36,0.412,0.408,0.465,7.93,63.74,72.62,4.98,0.7432583669222971,0
0.0,1.0,0.0,0.0,77.02,1.12,0.522,0.595,0.583,3.16,79.63,73.74,4.65,0.9830554409594607,0
0.0,0.0,1.0,0.0,62.41,1.46,0.841,0.287,0.375,6.31,66.71,72.1,5.24,0.9645076464186274,0
0.0,0.0,0.0,0.0,86.02,1.33,0.278,0.704,0.546,4.86,63.45,72.73,6.15,0.9332823795615129,0
0.0,1.0,0.0,1.0,65.66,0.62,0.695,0.289,0.656,6.23,61.29,64.56,3.86,0.9984397828612399,0
1.0,0.0,1.0,0.0,42.39,2.12,0.78,0.29,0.354,4.78,75.38,67.01,5.49,0.9043317975168185,0
0.0,1.0,0.0,1.0,67.53,1.83,0.374,0.318,0.656,6.37,68.29,63.05,5.17,0.8193509626527573,0
0.0,1.0,0.0,1.0,63.81,1.39,0.444,0.652,0.51,6.65,68.73,66.95,5.15,0.9393295481352644,0
0.0,1.0,1.0,0.0,72.9,1.51,0.293,0.377,0.709,6.45,69.2,71.42,5.87,0.8547859381155026,0
1.0,0.0,1.0,0.0,66.73,1.15,0.459,0.23,0.46,3.57,75.06,68.67,5.05,0.689333736299044,1
1.0,0.0,0.0,0.0,58.62,2.01,0.493,0.379,0.576,6.28,69.1,74.56,5.48,0.8476237372796965,0
1.0,0.0,0.0,1.0,47.76,2.07,0.632,0.494,0.492,4.4,81.72,62.29,5.72,0.9410228477566313,0
1.0,0.0,1.0,0.0,57.91,1.55,0.718,0.264,0.481,3.14,70.67,70.5,4.5,0.9036487149329655,0
1.0,0.0,0.0,1.0,51.49,1.81,0.35,0.27,0.552,5.07,75.31,61.76,5.3,0.707180316468155,0
0.0,1.0,1.0,0.0,54.19,1.55,0.107,0.922,0.607,5.17,74.03,68.47,4.75,1.1090455355845403,0
1.0,0.0,0.0,1.0,65.89,1.1,0.496,0.328,0.25,5.34,69.82,71.7,4.87,0.6450581369148055,0
0.0,1.0,0.0,0.0,76.7,1.38,0.559,0.435,0.787,6.52,67.07,66.93,4.68,1.0588082923740256,0
0.0,1.0,0.0,1.0,63.95,1.54,0.55,0.427,0.128,4.54,71.66,70.76,5.47,0.7079639821346846,0
0.0,1.0,1.0,0.0,48.04,1.36,0.435,0.416,0.363,4.58,72.55,63.2,5.08,0.7028869041318098,0
0.0,0.0,0.0,0.0,64.45,1.43,0.525,0.624,0.481,3.3,67.14,59.68,5.39,0.9467639621362866,0
1.0,0.0,0.0,0.0,71.97,1.47,0.803,0.69,0.582,6.43,70.83,70.79,4.98,1.208152722134085,0
1.0,0.0,1.0,0.0,53.9,1.48,0.576,0.439,0.815,5.84,76.18,76.72,3.4,1.09028528376751,0
0.0,1.0,0.0,0.0,58.66,1.52,0.425,0.253,0.128,4.75,80.35,63.02,5.03,0.5108992072806533,0
0.0,0.0,0.0,1.0,60.15,1.18,0.4,0.755,0.398,6.53,74.27,74.11,5.06,0.9425651171139319,0
1.0,0.0,0.0,1.0,52.15,1.28,0.466,0.481,0.075,5.69,79.31,68.22,5.24,0.673900586140122,0
0.0,1.0,1.0,0.0,66.48,1.11,0.827,0.846,0.506,5.35,66.85,61.32,4.41,1.2867326839713056,0
0.0,0.0,0.0,1.0,58.79,1.79,0.463,0.051,0.554,5.56,73.51,62.34,3.8,0.7237996960485684,0
0.0,1.0,1.0,0.0,64.2,0.87,0.496,0.539,0.818,6.18,76.69,68.08,5.62,1.0980259559773622,0
0.0,0.0,0.0,0.0,51.13,1.85,0.404,0.884,0.524,6.3,65.52,65.98,4.73,1.1041956348401312,0
0.0,1.0,0.0,1.0,55.63,1.92,0.72,0.429,0.709,4.44,67.57,61.44,5.17,1.0977804880758264,0
1.0,0.0,1.0,0.0,67.22,1.41,0.892,0.455,0.617,3.7,78.69,59.53,4.72,1.1761709059486212,0
0.0,1.0,0.0,1.0,56.27,0.72,0.59,0.559,0.413,3.78,65.12,63.77,4.99,0.9116742839413647,0
0.0,1.0,0.0,0.0,77.27,1.39,0.517,0.388,0.218,6.2,63.29,68.97,4.55,0.6821707997268719,0
0.0,0.0,0.0,0.0,56.0,1.48,0.507,0.438,0.555,7.36,77.64,67.97,4.03,0.8700103447660837,0
0.0,0.0,0.0,1.0,62.25,1.2,0.023,0.432,0.202,5.05,75.98,65.49,5.47,0.47744842653421743,0
1.0,0.0,0.0,0.0,69.33,1.35,0.649,0.375,0.759,3.85,72.16,69.01,4.4,1.0667272378635506,0
0.0,1.0,1.0,0.0,45.82,1.96,0.527,0.746,0.468,6.78,69.77,73.2,5.16,1.0262889456678368,0
0.0,0.0,0.0,1.0,42.39,1.7,0.586,0.592,0.739,7.16,67.81,69.97,5.41,1.1135443412814776,0
1.0,0.0,0.0,1.0,44.74,1.22,0.358,0.55,0.404,7.4,71.41,67.39,4.41,0.7706361008932816,0
1.0,0.0,0.0,0.0,72.63,1.02,0.423,0.662,0.554,6.03,77.9,72.64,3.8,0.9612954800684335,0
0.0,0.0,1.0,0.0,54.48,1.4,0.418,0.447,0.542,7.3,71.19,63.2,7.43,0.8174943424880688,0
0.0,0.0,0.0,1.0,85.58,1.44,0.704,0.345,0.491,3.08,80.83,66.88,4.47,0.9250524309464841,0
0.0,1.0,0.0,1.0,54.36,1.65,0.424,0.379,0.413,3.54,65.51,66.99,5.62,0.7028413761297779,0
1.0,0.0,0.0,0.0,61.85,1.34,0.917,0.5,0.578,3.46,69.9,61.82,6.94,1.1937223295222386,0
0.0,0.0,0.0,0.0,75.42,1.65,0.586,0.288,0.315,6.56,68.13,65.9,5.79,0.7249586195087275,0
1.0,0.0,1.0,0.0,80.06,2.08,0.245,0.4,0.258,3.35,64.57,57.63,4.7,0.5353400788284024,0
0.0,1.0,1.0,0.0,80.62,1.74,0.474,0.397,0.749,5.48,69.23,77.56,4.93,0.9712291181796394,0
0.0,0.0,0.0,0.0,72.08,1.49,0.37,0.925,0.645,5.36,72.09,63.31,4.17,1.1868234915100055,0
1.0,0.0,1.0,0.0,70.24,1.45,0.061,-0.055,0.513,4.55,72.62,75.93,5.88,0.5195334445442372,0
0.0,0.0,0.0,0.0,65.93,1.39,0.82,0.464,0.833,7.35,80.85,68.19,5.57,1.257610830106039,0
0.0,1.0,0.0,1.0,67.78,1.85,0.641,0.845,0.446,3.85,72.32,70.82,4.49,1.1505746390391194,0
0.0,1.0,0.0,0.0,54.49,1.31,0.607,0.524,0.765,4.76,75.75,65.56,3.96,1.1082644088844502,0
0.0,1.0,0.0,0.0,51.82,1.51,0.533,0.651,0.535,6.87,70.33,69.04,3.68,0.9970531580612941,0
0.0,1.0,0.0,0.0,59.97,1.52,0.224,0.52,0.295,3.15,78.39,71.25,5.99,0.6384363711443765,0
0.0,0.0,0.0,1.0,58.3,1.35,0.403,0.367,0.87,6.36,81.99,71.32,5.12,1.026644047369876,0
0.0,0.0,1.0,0.0,55.47,1.09,0.668,0.052,0.698,7.08,72.66,71.87,5.21,0.9675391464948588,0
1.0,0.0,1.0,0.0,66.96,1.6,0.29,0.541,0.476,7.66,65.04,66.16,4.18,0.7767605808741842,0
1.0,0.0,1.0,0.0,69.55,1.48,-0.006,0.345,0.645,7.38,67.26,65.6,3.54,0.7314957279437796,0
0.0,0.0,0.0,0.0,60.88,1.65,0.455,0.34,0.419,4.6,71.41,60.03,5.96,0.7058229239688947,0
