Equipment Type_Centrifugal,Equipment Type_Exhaust,Location_Plant B,Location_Plant C,Vibration_Z,RPM,Temperature (°C),Humidity (%),Sound (dB),Pressure (bar),Current (A),Vibration_Y,Vibration_X,vibration_total,Bearing Failure
1,0,1,0,63.26,1.67,0.517,0.423,0.635,3.4,62.48,72.7,5.65,0.9216523205634541,0
0,1,0,1,61.94,1.63,0.474,0.487,0.539,3.74,67.22,69.82,7.48,0.8673903388901677,0
0,1,0,1,56.47,1.25,0.726,0.597,0.804,3.11,72.59,76.35,6.19,1.2368916686597902,0
0,1,0,0,63.38,1.54,0.325,0.717,0.584,6.14,72.22,63.58,5.2,0.9801887573319743,0
0,1,0,0,57.05,1.61,0.339,0.433,0.761,5.91,76.11,65.56,5.68,0.9388988230901134,0
0,0,0,0,61.68,1.5,0.702,0.804,0.621,7.93,69.4,69.06,4.8,1.2348526227854075,0
0,1,1,0,73.18,0.87,0.491,0.073,0.132,7.43,63.06,72.4,3.87,0.5136477392143375,0
1,0,0,0,49.93,1.55,0.776,0.652,0.761,5.05,75.28,68.9,6.31,1.2674387559168294,0
0,0,0,1,71.4,2.16,0.366,0.332,0.527,4.86,77.18,74.43,6.01,0.7224326958270922,0
0,0,0,1,73.17,1.39,0.489,0.774,0.49,4.48,74.49,64.69,4.76,1.0384108050285301,0
0,0,0,1,58.82,1.28,0.316,0.528,0.556,3.76,69.18,62.3,5.27,0.8293226151504614,0
1,0,1,0,38.78,1.61,0.501,0.365,0.431,3.69,75.22,69.54,6.24,0.7549748340176644,0
1,0,1,0,53.92,1.59,0.204,0.633,0.545,3.66,87.14,67.61,5.85,0.8598430089266296,0
1,0,0,0,72.97,1.86,0.402,0.679,0.382,3.57,70.58,70.71,3.54,0.8766806716245089,1
1,0,0,0,59.77,1.12,0.213,0.628,0.755,4.2,63.44,67.86,5.24,1.0048771069140743,1
0,1,0,0,50.01,1.72,0.639,0.294,0.477,4.53,67.07,66.3,4.83,0.8498741083242859,0
0,1,0,0,54.95,1.68,0.643,0.403,0.423,7.81,73.13,67.63,6.11,0.8687847834763222,0
1,0,1,0,68.41,1.46,0.154,0.499,0.315,5.89,61.98,68.14,6.03,0.6098704780525124,1
1,0,0,1,65.47,1.6,0.767,0.492,0.554,7.94,70.85,66.48,6.32,1.0664281504161452,0
0,1,1,0,57.61,1.81,0.999,0.65,0.537,4.86,71.9,66.98,3.88,1.3072375453604446,0
0,1,0,0,56.33,1.76,0.509,0.097,0.578,5.29,77.68,65.98,4.22,0.7762564009397925,0
1,0,1,0,56.08,1.16,0.372,0.567,0.295,4.62,76.55,72.28,6.11,0.7395255235622364,0
0,0,0,1,50.78,1.75,1.065,0.442,0.18,3.91,74.32,68.97,4.41,1.1670428441149878,0
0,0,1,0,76.15,1.48,0.236,0.332,0.625,3.72,59.19,79.28,3.48,0.7460194367441106,0
1,0,0,1,56.78,1.52,0.504,0.352,0.797,7.73,74.61,68.8,5.53,1.0065430939607107,0
0,0,0,0,72.17,1.52,0.536,0.457,0.295,7.93,73.53,65.25,4.45,0.763655681573836,0
0,1,1,0,75.21,1.45,0.769,-0.22,0.818,3.22,71.28,81.35,6.79,1.1440651205241772,0
0,0,0,0,69.98,1.86,0.572,0.36,0.557,3.75,61.35,70.07,5.3,0.8758042018624939,0
1,0,0,0,55.68,1.47,0.4,0.325,0.499,5.12,66.12,72.95,5.16,0.7173743792469871,0
0,0,0,1,64.04,1.16,0.31,0.607,0.42,3.93,64.17,70.96,4.63,0.8005929052895735,0
0,0,0,1,59.76,1.38,0.432,0.339,0.223,4.82,59.92,71.12,6.59,0.59268372678858,0
0,0,0,0,50.96,1.55,0.299,0.457,0.698,3.65,69.99,70.68,5.36,0.8862584273224148,0
0,1,0,1,63.24,1.87,0.51,0.808,0.345,5.28,66.01,62.49,4.59,1.0158685938643837,0
0,1,0,1,48.21,1.68,0.387,0.699,0.344,4.36,83.13,69.84,4.21,0.869888498601976,0
0,1,0,0,71.88,1.24,0.201,0.68,0.698,4.76,69.16,61.38,4.93,0.9949899496979857,0
1,0,0,0,55.35,2.25,0.751,0.4,0.123,3.47,76.47,67.13,4.02,0.8597267007601892,0
0,0,0,1,62.01,1.58,0.4,0.609,0.195,5.14,62.15,64.37,6.03,0.7542585763516381,0
0,1,0,0,62.83,1.88,0.246,0.453,0.496,7.92,67.35,69.79,3.19,0.715360748154384,1
0,1,0,0,57.41,1.45,0.466,0.461,0.559,4.64,70.48,69.67,4.86,0.8614859255960019,0
0,0,0,1,65.87,1.66,0.514,0.582,0.597,7.38,65.46,70.41,5.61,0.9794534190047017,0
1,0,1,0,55.25,1.75,0.151,0.381,0.44,7.22,67.89,69.44,5.34,0.6013002577747659,0
0,0,1,0,68.71,1.87,0.566,0.799,1.006,7.76,68.91,64.97,4.28,1.4038493508920393,0
1,0,0,0,46.54,1.82,0.291,0.468,0.454,6.95,68.83,66.69,5.66,0.714017506788174,0
0,0,0,1,61.26,1.76,0.842,0.624,0.454,6.3,79.28,72.6,4.11,1.1421278387290976,0
0,1,0,0,79.39,1.41,0.605,0.791,0.341,7.28,71.89,73.34,4.98,1.0526096142445214,0
0,1,0,1,50.0,1.33,0.42,0.706,0.525,3.38,72.4,62.27,5.65,0.9749158938082813,0
0,1,0,0,53.22,1.6,0.351,0.218,0.623,5.31,72.7,60.35,5.46,0.747565381756004,0
1,0,0,0,65.14,1.78,0.479,0.589,0.741,7.95,73.06,64.37,4.32,1.0608689834282083,0
0,0,0,1,61.8,1.43,0.623,0.67,0.202,6.85,69.59,73.23,6.2,0.936927425150956,0
1,0,0,0,63.51,1.82,0.495,0.678,0.451,7.81,68.4,74.07,5.09,0.9529480573462543,0
0,1,1,0,64.89,1.94,0.457,0.277,0.589,6.9,70.83,63.38,5.74,0.7952980573344813,0
1,0,1,0,66.35,1.23,0.512,0.369,0.617,7.37,75.78,69.54,6.53,0.8826063675274499,0
1,0,0,1,71.1,1.25,0.379,0.699,0.501,6.53,75.63,77.17,6.12,0.9398100871984723,0
1,0,0,0,64.1,1.46,0.431,0.348,0.608,6.8,68.8,70.08,6.12,0.8225138296709666,0
0,0,1,0,57.59,1.59,0.083,0.44,0.338,5.62,73.84,75.11,5.19,0.5610106950852185,0
1,0,0,1,66.73,1.34,0.695,0.815,0.812,7.62,69.03,72.99,5.79,1.3440959787158058,0
1,0,0,1,79.0,1.91,0.56,0.49,0.699,7.13,70.17,63.45,5.21,1.020931437462869,0
1,0,0,1,58.67,1.63,0.345,0.355,0.231,7.22,67.63,67.05,3.79,0.5462700797224758,0
0,1,1,0,50.25,1.51,0.88,0.324,0.285,6.37,69.09,68.17,5.3,0.9801025456553003,0
0,1,1,0,71.07,1.07,0.517,0.567,0.291,4.52,76.71,68.52,5.26,0.8206454776576789,0
0,0,1,0,58.8,1.11,0.293,0.233,0.636,3.18,70.46,72.58,5.58,0.7379932249011505,0
0,1,1,0,38.27,1.58,0.671,0.451,0.243,7.68,70.68,70.04,4.87,0.8442102818611013,0
0,0,0,0,68.47,0.86,0.58,0.567,0.434,5.93,62.76,53.32,4.24,0.9199157570125647,0
0,1,1,0,54.65,1.8,0.579,0.76,0.591,4.49,68.45,61.44,5.66,1.1234420323274361,0
0,0,0,1,59.09,1.45,0.415,0.634,0.487,3.75,68.79,57.06,3.69,0.9007496877601457,0
0,0,0,0,63.32,2.47,0.59,0.357,0.552,7.15,65.85,68.88,6.46,0.8833193080647563,1
0,0,1,0,61.9,2.19,0.448,0.736,0.287,7.18,70.11,69.2,4.77,0.908167936011837,0
0,1,0,0,67.09,1.45,0.611,0.44,0.619,7.07,67.85,69.42,5.25,0.9747214986856502,0
1,0,0,1,55.65,1.47,0.119,0.253,0.377,6.23,70.4,63.21,5.56,0.4693602028293409,0
0,1,1,0,65.13,1.8,0.413,0.466,0.435,4.83,70.61,71.37,5.59,0.7595722480449111,0
1,0,0,0,57.4,2.01,0.844,0.788,0.548,4.52,65.22,71.58,3.59,1.2781173655028712,0
0,1,1,0,67.39,1.01,0.347,0.533,0.521,3.04,68.01,61.72,5.82,0.822155094857412,0
1,0,0,0,66.15,0.96,0.379,0.503,0.505,7.17,70.39,60.67,5.3,0.807263897371857,0
0,1,0,0,50.65,1.31,0.41,0.827,0.35,3.44,75.92,68.0,4.36,0.9871823539751913,1
0,0,0,1,70.86,1.67,0.257,0.214,0.44,6.15,71.28,76.96,4.25,0.5526707880827427,0
0,0,0,1,54.64,1.65,0.058,0.243,0.5,5.52,66.69,76.5,4.67,0.5589391737926409,0
0,0,1,0,68.08,1.82,0.454,0.177,0.225,5.63,72.0,70.82,3.7,0.5367215292868361,0
1,0,1,0,63.67,1.14,0.527,0.575,0.407,7.63,78.54,64.35,6.72,0.8797744029011074,0
1,0,0,0,78.38,0.81,0.489,0.533,0.578,3.16,74.58,72.43,6.49,0.9259017226466316,0
0,0,0,1,57.77,1.76,0.471,0.809,0.245,6.87,72.74,65.74,5.45,0.9676502467317414,0
1,0,0,1,56.51,1.25,0.509,0.549,0.731,3.26,73.63,64.16,4.78,1.046347456631878,0
0,0,0,0,59.81,0.89,0.705,0.419,0.754,3.19,77.2,57.28,4.8,1.1140475752857235,0
0,1,0,1,56.97,1.54,0.462,0.5,0.251,5.15,75.38,68.51,5.76,0.7255652968548041,0
1,0,0,1,68.0,1.74,0.385,0.524,0.772,3.32,72.83,64.85,6.76,1.0093487999695645,0
1,0,0,0,43.84,1.46,0.444,0.166,0.471,6.95,75.34,68.48,4.43,0.668231247398683,0
0,1,1,0,49.46,1.36,0.616,1.042,0.584,5.65,64.59,56.5,3.88,1.3439776783860662,0
1,0,1,0,49.32,1.45,0.782,0.604,0.401,3.15,62.49,68.85,6.55,1.0663681353078776,0
1,0,1,0,69.5,1.39,0.374,0.542,0.685,3.2,70.79,55.84,3.21,0.9501920858436993,0
1,0,0,0,77.11,1.1,0.52,0.623,0.581,6.06,70.34,73.44,3.99,0.9980430852423156,0
0,1,1,0,58.96,1.29,0.568,0.642,0.337,7.03,67.28,70.61,4.75,0.9210629728742764,0
0,0,0,0,58.31,1.66,0.301,0.472,0.267,5.19,74.13,66.61,3.44,0.6202209283795573,1
0,0,0,0,60.7,1.6,0.504,0.374,0.208,5.77,60.69,70.81,6.11,0.6611777370722641,0
0,1,0,1,71.62,1.55,0.207,0.62,0.538,7.0,67.33,63.11,5.86,0.8465772262469621,0
0,1,0,1,50.73,1.2,0.146,0.577,0.614,6.05,67.58,68.36,4.43,0.8551263064600457,0
0,1,1,0,62.38,1.45,0.573,0.338,0.63,4.12,61.82,71.97,6.28,0.9162275918133005,0
0,0,0,0,69.75,0.85,0.423,0.784,0.476,6.07,77.47,52.53,6.45,1.0100301975683699,0
0,1,1,0,65.01,1.55,0.54,0.559,0.269,6.14,63.2,65.76,4.89,0.8224609413218357,0
0,0,1,0,61.9,1.93,0.496,0.646,0.364,6.67,67.06,67.89,4.55,0.8920919235146118,0
0,1,0,1,70.01,1.06,0.305,0.778,0.73,6.1,74.54,67.02,7.26,1.1095985760625326,0
1,0,1,0,32.97,1.32,0.491,0.504,0.403,7.85,73.23,75.29,5.72,0.8108674367613982,0
0,0,1,0,66.78,1.6,0.253,0.563,0.529,3.99,64.46,62.38,5.26,0.8129077438430513,0
0,0,0,1,53.46,1.88,0.778,0.662,0.285,7.76,73.41,64.89,6.36,1.0605437284713912,0
0,1,1,0,41.69,1.37,0.229,0.355,0.567,5.69,71.45,58.42,5.3,0.7070749606654163,0
1,0,1,0,65.11,1.29,0.461,0.511,0.408,6.36,81.67,75.55,4.49,0.8000662472570631,0
0,0,0,0,73.74,0.91,0.292,0.525,0.709,3.5,72.02,66.77,5.08,0.9292846711315107,0
0,1,1,0,58.63,1.53,0.614,0.309,0.655,4.9,69.29,65.81,6.04,0.949474591550506,0
1,0,0,1,69.53,2.11,0.434,0.964,0.401,6.85,65.72,67.74,3.01,1.1306869593304771,0
0,0,0,1,76.12,1.58,0.396,0.219,0.475,6.53,66.28,71.18,4.71,0.6560503029494004,0
0,1,0,0,73.15,1.49,0.671,0.24,0.39,3.2,65.87,69.74,6.38,0.812367527662203,0
1,0,0,1,76.4,1.6,0.506,0.763,0.216,5.73,76.86,81.24,4.49,0.9406705055437851,1
0,0,0,1,67.42,1.5,0.603,0.643,0.329,3.44,70.09,70.27,6.55,0.9409032893980125,0
0,0,0,1,60.75,1.26,0.304,0.295,0.54,7.98,72.83,65.67,6.41,0.6863242673838658,0
1,0,1,0,43.98,1.75,0.219,0.621,0.565,7.49,77.57,65.19,4.93,0.8676560378398803,0
0,1,0,0,57.54,1.57,0.521,0.794,0.53,3.11,58.21,66.04,4.43,1.0875555158243648,1
0,1,0,0,51.57,1.51,0.436,0.494,0.44,7.29,76.39,60.49,4.71,0.792295399456541,0
1,0,0,0,81.71,1.21,0.625,1.02,0.687,7.6,70.28,68.2,7.66,1.3794904856504087,0
0,0,0,0,58.24,1.89,0.484,0.155,0.513,4.77,72.18,71.92,6.87,0.7221149492982402,0
1,0,0,1,61.23,1.7,0.541,0.639,0.641,6.6,65.86,64.93,5.13,1.0544586288707585,0
1,0,1,0,65.51,1.33,0.175,0.733,0.145,5.21,66.22,63.96,4.39,0.7674236118337773,0
1,0,0,1,60.44,1.8,0.878,0.678,-0.284,6.28,72.44,75.58,5.12,1.145086896265956,0
0,0,0,1,76.95,1.35,0.467,0.459,0.557,4.7,81.92,60.87,5.24,0.8596621429375613,1
1,0,0,1,53.77,1.27,0.64,0.442,0.215,4.61,75.02,57.66,3.76,0.8069628244225381,0
1,0,0,1,61.95,1.27,0.333,0.589,0.458,5.12,76.33,62.24,5.08,0.8170520179278673,0
0,0,0,0,52.58,0.97,0.562,0.663,0.44,3.73,69.04,60.3,6.32,0.9741729825857418,0
0,0,0,0,46.8,1.64,0.239,0.62,0.817,7.16,67.0,69.93,3.2,1.0530954372705257,0
1,0,1,0,53.88,0.95,0.59,0.708,0.58,4.74,66.1,66.2,5.83,1.0889279131329126,0
0,1,0,1,59.63,1.13,0.429,0.296,0.533,5.0,67.56,66.9,6.37,0.7454837355704014,0
1,0,0,0,55.71,0.88,0.506,0.454,0.667,7.47,59.74,73.76,4.44,0.9523870011712675,1
0,0,1,0,53.08,1.47,0.64,0.312,0.574,5.48,66.38,64.54,6.69,0.9145600034989503,0
0,0,0,1,45.94,1.45,0.253,0.423,0.408,5.72,67.2,71.88,4.31,0.6398452938015563,0
0,0,0,1,59.17,1.4,0.363,0.703,0.714,7.78,69.12,75.56,5.44,1.0657269819236068,0
0,1,0,0,44.95,1.19,0.591,0.522,0.278,7.43,70.66,65.72,4.69,0.8360915021694695,0
0,0,0,1,67.6,1.15,0.92,1.021,0.565,3.85,71.81,71.69,4.69,1.4859562577680407,0
0,1,0,1,60.82,1.64,0.472,0.539,0.19,5.37,69.93,66.79,4.38,0.741218591240128,0
0,0,0,0,45.42,1.33,0.618,0.512,0.541,7.86,67.09,72.62,5.7,0.9678579441219667,0
0,0,1,0,56.91,1.59,0.479,0.521,0.539,4.86,60.18,60.14,5.85,0.889608340788237,0
1,0,1,0,52.48,1.23,0.888,0.372,0.835,4.86,67.12,59.77,4.94,1.274422614363069,0
0,1,0,0,63.19,1.55,0.151,0.488,0.187,3.98,65.14,66.04,3.64,0.5439797790359491,0
1,0,0,0,73.4,1.89,0.519,0.726,0.38,3.57,72.33,63.56,5.4,0.9699675252295821,0
0,1,1,0,41.25,1.68,0.175,0.523,0.665,6.7,74.55,65.42,5.42,0.8639322890134389,0
0,0,1,0,61.15,1.38,-0.001,0.341,0.567,6.85,74.69,66.9,4.78,0.66164265279681,0
0,0,0,0,58.4,1.58,0.559,0.315,0.536,7.85,73.78,71.6,6.87,0.8360633947255436,0
0,1,0,0,66.71,1.43,0.528,0.41,0.309,6.87,69.33,65.96,3.44,0.7364543434592534,0
1,0,0,0,62.13,1.5,0.443,0.515,0.382,4.22,67.39,63.88,2.78,0.7793574276286843,0
0,1,0,1,52.48,1.4,0.479,0.739,0.749,3.2,66.26,66.24,4.27,1.1560981792218168,0
0,1,0,0,56.81,1.45,1.12,0.232,0.49,7.93,62.46,64.15,5.71,1.2443166799492806,0
0,1,0,1,52.04,1.56,0.448,0.436,0.575,4.7,74.96,63.33,3.94,0.849367411665882,0
0,0,1,0,70.76,1.2,0.602,0.529,0.477,4.56,69.13,59.93,4.02,0.9326167487237187,0
0,1,1,0,60.21,1.2,0.37,0.133,0.263,7.53,63.77,68.35,5.95,0.47303065439778846,0
0,0,0,0,79.01,1.08,0.559,0.333,0.687,5.93,65.87,65.16,5.46,0.9462235465258726,0
1,0,0,0,59.39,1.02,0.452,0.364,0.601,4.07,65.67,72.83,5.38,0.8354645414378757,0
0,0,1,0,52.92,1.13,0.418,0.341,0.961,7.45,70.22,60.76,5.78,1.102055352511842,0
1,0,1,0,44.86,1.55,0.864,0.538,0.297,7.97,75.34,65.29,4.57,1.0602589306391152,0
1,0,1,0,41.97,1.23,0.735,0.468,0.665,3.43,68.26,77.06,4.62,1.0961176944105957,0
1,0,1,0,44.16,1.65,0.527,0.389,0.238,7.31,58.74,63.3,5.81,0.6969174987041149,0
0,0,0,0,62.67,1.51,0.039,0.586,0.531,4.95,69.05,66.82,3.66,0.791756275630323,0
0,1,0,1,65.09,0.91,0.428,0.845,0.695,5.62,69.22,61.92,2.86,1.1748336052394823,0
0,0,1,0,44.19,1.7,1.041,0.828,0.086,7.57,68.88,61.26,4.57,1.332914475876078,0
1,0,1,0,68.95,1.74,0.454,0.115,0.459,7.87,66.86,75.74,5.93,0.6557606270583802,0
0,1,0,1,55.17,1.2,0.721,0.615,0.387,4.31,71.09,68.86,5.26,1.0236381196497129,0
0,0,0,0,61.47,1.63,0.788,0.464,0.36,4.06,70.33,68.67,5.86,0.9827715909609923,1
1,0,0,1,76.12,1.24,0.544,0.531,0.577,3.4,69.88,59.52,2.98,0.9543720448546259,0
1,0,0,0,68.97,1.53,0.332,0.42,0.724,5.81,72.06,69.79,5.32,0.9004443347592342,0
0,1,0,0,57.31,1.12,0.013,0.524,0.473,3.07,67.85,73.79,5.65,0.7060269116683867,0
0,0,0,0,51.09,0.96,0.637,0.53,0.541,5.06,67.57,73.75,3.65,0.9896211396286965,0
0,1,0,0,38.48,1.39,0.337,0.384,0.523,3.37,76.9,71.34,5.86,0.7311319990261677,0
0,1,0,0,52.81,1.46,0.535,0.321,0.5,5.03,72.8,62.35,4.89,0.7995411183922938,0
0,1,1,0,57.89,1.38,0.25,0.41,0.282,3.2,74.13,69.57,8.07,0.5568877804369565,0
0,1,0,0,50.13,1.14,0.447,0.547,0.722,7.18,76.13,71.34,2.82,1.0100999950499951,0
0,0,1,0,58.69,1.38,0.507,0.62,0.559,4.05,72.63,59.03,6.37,0.9766934012268129,0
0,1,0,0,60.77,1.58,0.554,0.671,0.579,4.64,74.64,62.39,4.61,1.0451784536623399,0
1,0,1,0,57.75,1.49,0.277,0.401,0.339,7.35,62.1,72.44,3.38,0.5936758374736166,0
1,0,0,1,53.5,1.55,0.739,0.557,0.408,6.73,71.02,72.38,4.47,1.0113525596941948,0
1,0,0,1,61.69,1.3,0.381,0.693,0.465,4.1,69.09,60.26,5.28,0.9174066710025603,0
0,1,1,0,64.42,1.85,0.165,0.733,0.193,3.36,78.39,71.98,6.04,0.7757338461096048,0
1,0,0,0,49.1,1.15,0.478,0.488,0.162,6.58,74.64,68.48,6.72,0.702048431377779,0
0,0,1,0,74.11,1.65,0.507,0.456,0.38,4.95,66.85,71.91,6.42,0.7806311548996748,0
0,1,1,0,59.01,1.85,0.532,0.538,0.605,6.83,71.86,64.83,4.03,0.9687584838338191,0
0,1,0,0,60.19,1.64,0.772,0.27,0.369,5.23,70.84,71.23,6.13,0.8972429994154315,0
0,1,0,1,67.08,1.44,0.453,0.461,0.296,4.73,72.27,72.22,5.39,0.710876923243398,0
0,0,1,0,62.33,1.34,0.476,0.649,0.337,5.26,64.91,66.24,4.35,0.8725514311489038,0
0,1,0,1,69.53,1.81,0.279,0.628,0.409,6.74,71.8,68.09,4.79,0.7996911903978935,0
0,1,0,1,62.87,1.07,0.664,0.446,0.429,7.51,68.86,64.76,4.29,0.9076634838969783,0
1,0,0,1,53.88,1.21,0.537,0.544,0.933,3.25,71.41,76.26,5.04,1.206148415411636,0
1,0,1,0,63.62,1.38,0.416,0.335,0.711,5.62,66.38,67.4,4.27,0.8892704875345858,0
0,1,1,0,48.56,1.87,0.119,0.641,0.705,3.16,67.07,63.39,3.97,0.9602431983617483,0
0,0,0,0,61.09,1.61,0.789,0.484,0.734,5.34,75.87,64.42,5.48,1.1813267964454206,0
1,0,0,0,59.67,1.21,0.254,0.445,0.3,7.43,64.74,68.63,5.63,0.5937516315767056,0
0,1,1,0,57.92,1.41,0.382,0.428,0.256,4.81,65.11,71.77,4.81,0.6282069722631228,0
1,0,0,0,58.71,1.32,0.572,0.487,0.279,7.66,69.74,61.32,6.37,0.8013700768059661,0
1,0,0,1,41.18,1.29,0.261,0.41,0.767,6.15,66.14,77.24,4.74,0.9080253300431658,0
0,0,0,1,54.51,1.79,0.201,0.632,0.391,7.67,65.57,69.54,4.7,0.7698740156674987,0
0,1,1,0,60.93,1.09,0.075,0.421,0.25,6.79,70.53,70.33,5.66,0.4953443246873835,0
1,0,0,1,61.6,1.98,0.644,0.819,0.414,3.52,62.47,67.51,4.87,1.1211123940087362,0
0,1,1,0,49.72,1.75,0.391,0.793,0.452,4.16,64.96,68.1,5.08,0.9929924471011853,0
0,0,1,0,72.66,1.83,1.085,0.322,0.554,4.97,80.27,67.26,2.48,1.2600892825510421,0
0,0,1,0,51.34,1.36,0.301,0.514,0.55,3.85,72.3,73.09,5.02,0.8107385521855982,0
1,0,0,1,69.69,1.46,0.316,0.37,0.334,5.47,66.27,67.96,3.17,0.5901796336709697,0
0,0,1,0,64.27,1.07,0.387,0.435,0.637,5.36,72.09,71.84,3.78,0.862996523747344,0
1,0,1,0,53.54,1.34,0.549,0.9,0.372,7.78,72.84,65.83,3.66,1.1179378336920172,0
0,1,0,0,77.75,1.65,0.406,0.438,0.469,5.17,74.97,68.98,3.96,0.759368816847255,0
1,0,0,1,48.06,1.89,0.622,0.572,0.637,6.93,69.36,63.98,4.45,1.0582235113623208,0
1,0,1,0,69.19,1.17,0.304,0.608,0.372,7.71,74.88,74.08,4.51,0.774896122070565,0
0,0,0,0,70.01,1.39,0.224,0.3,0.386,7.38,59.81,63.83,5.66,0.5377471524796761,0
0,1,1,0,53.29,1.45,0.14,0.329,0.618,4.04,64.72,66.38,5.22,0.7139782909864977,0
0,1,0,1,73.92,1.08,0.055,0.259,0.328,5.48,70.82,66.43,3.1,0.4215329168641519,0
1,0,0,0,57.5,1.68,0.396,0.323,0.423,4.74,71.65,66.23,5.08,0.6633807353247454,0
0,1,0,0,62.89,1.28,0.44,-0.07,0.611,5.0,65.44,71.61,5.32,0.7561884685711624,0
0,1,1,0,62.6,1.44,0.374,0.609,0.911,4.8,71.3,66.42,4.67,1.157876504641147,0
1,0,1,0,58.66,1.36,0.749,0.911,0.621,7.13,66.88,74.97,4.94,1.332877713820739,0
1,0,0,1,68.11,1.26,0.746,0.53,0.595,5.26,68.62,63.91,5.19,1.0915314929034343,0
0,1,0,1,67.93,1.5,0.433,0.217,0.606,5.62,75.12,68.85,5.76,0.7757667175124233,0
1,0,1,0,42.51,1.44,0.141,0.371,0.285,7.91,74.54,64.12,3.43,0.48861743726559737,1
0,0,0,0,73.04,1.39,0.387,0.408,0.523,3.3,65.01,70.1,4.76,0.767959634355869,0
0,1,0,1,43.38,1.28,0.38,0.296,0.494,5.44,64.71,67.92,6.51,0.6899652165145719,0
1,0,0,1,70.33,1.6,0.369,0.672,0.564,6.87,67.94,67.22,6.42,0.9517567966660391,1
0,1,0,0,71.27,2.0,0.36,0.662,0.523,3.76,69.87,73.94,5.85,0.9172638660712631,0
0,1,1,0,49.09,1.54,0.369,0.269,0.576,6.06,66.71,64.73,5.54,0.7350496581864384,0
0,0,0,1,55.89,1.8,0.423,0.645,0.438,4.2,75.2,70.93,6.65,0.8870163470872451,0
0,0,0,0,48.94,1.08,0.373,0.805,0.512,7.34,71.74,64.16,6.92,1.024352478397939,0
0,1,0,1,57.85,1.55,0.542,0.881,0.254,4.64,72.03,68.56,4.87,1.065101403623148,0
0,0,0,0,56.92,1.17,0.572,1.073,0.436,4.65,63.67,62.02,4.03,1.291746492157033,0
1,0,0,1,67.8,1.06,0.318,0.32,0.778,5.99,75.84,64.69,4.73,0.8993375339659744,0
0,1,1,0,73.1,1.28,0.754,1.065,0.564,3.92,55.9,67.59,8.1,1.4215614654315865,0
0,0,0,0,73.96,1.86,0.304,0.429,0.496,4.42,74.17,77.07,3.43,0.7228229382082447,0
0,1,0,1,54.38,1.79,0.176,0.382,0.879,5.08,74.67,68.5,4.53,0.9744439440008851,0
0,1,0,1,57.91,1.57,0.576,0.565,0.228,4.77,67.84,76.27,3.59,0.8384420075354049,0
1,0,0,0,43.17,1.04,0.337,0.384,0.278,5.62,76.36,69.1,5.12,0.5816433615197547,0
1,0,0,0,51.94,1.44,0.564,0.58,0.843,6.0,69.68,66.06,3.8,1.1683941971783325,0
1,0,1,0,69.65,1.59,0.019,0.236,0.509,5.83,70.31,75.7,4.89,0.5613715347254437,0
0,0,0,0,76.16,1.55,0.778,0.452,0.451,6.27,71.7,70.19,3.05,1.0064735465972268,0
0,0,0,1,47.66,0.95,0.634,0.757,0.26,4.54,85.93,64.79,5.62,1.021080310259678,0
0,0,1,0,54.08,1.23,0.2,0.489,0.59,3.63,76.72,70.35,6.22,0.7919728530701037,0
1,0,0,0,59.74,1.48,0.204,0.528,0.609,6.8,73.51,66.54,4.62,0.8314331001349418,0
0,1,0,1,62.8,1.66,0.834,0.595,0.281,7.25,65.44,58.05,4.86,1.0623285744062427,0
1,0,0,0,51.9,0.84,0.353,0.734,0.472,4.29,70.72,72.68,4.84,0.9413548746354905,1
0,0,0,1,64.24,1.45,0.333,0.169,0.433,5.04,65.93,73.47,5.18,0.5717857990541563,0
0,0,0,1,55.26,1.54,0.047,0.617,0.551,5.49,74.11,77.19,4.96,0.8285523519971445,0
0,0,1,0,59.86,1.75,0.43,0.446,0.276,5.67,70.7,70.11,5.77,0.6782271006086383,0
1,0,1,0,65.46,1.71,0.454,0.533,0.75,6.3,64.38,66.76,6.23,1.0260141324562737,0
0,0,0,0,60.06,1.67,0.643,0.712,0.683,3.21,70.41,72.17,4.19,1.1776595433316033,0
1,0,1,0,55.64,1.26,0.22,0.261,0.427,6.61,65.75,72.25,4.69,0.5466717479438644,0
0,1,0,0,58.9,0.93,0.196,0.297,0.457,3.31,70.76,76.19,5.9,0.5792011740319593,0
1,0,1,0,59.12,1.38,0.59,0.113,0.473,5.34,65.7,67.78,3.58,0.7645900862553738,0
0,0,1,0,56.3,1.8,0.701,0.39,0.344,7.14,70.14,67.17,3.03,0.8728327445736668,0
0,1,0,0,57.41,1.92,0.186,0.766,0.411,5.26,73.75,64.42,5.23,0.888973002964657,0
0,0,1,0,75.99,1.71,0.716,0.476,0.446,3.75,69.73,70.69,5.5,0.9685804045096101,0
0,1,1,0,65.61,1.63,0.508,0.232,0.823,7.93,68.05,60.26,4.28,0.9945938869709586,0
0,0,1,0,57.05,1.61,0.718,0.403,0.689,7.45,71.02,71.88,4.42,1.073617250233993,0
1,0,1,0,66.97,1.33,0.486,0.202,0.687,6.86,73.49,70.94,4.24,0.8654299509492378,0
0,0,0,0,56.66,1.46,-0.004,0.275,0.574,5.06,64.46,70.93,4.13,0.6364880203114588,0
1,0,0,1,71.73,2.0,0.47,0.578,0.277,3.92,71.3,68.69,5.69,0.7948037493620673,1
1,0,0,0,63.7,1.22,0.712,0.265,0.492,7.71,76.59,75.66,3.82,0.9051149098318952,0
